id,page,page_location,type,book_title,book_id,book_page,book_type,anchor_text,interventions,section,chapter
https://derridas-margins.princeton.edu/references/de-la-grammatologie/120b/,120,b,Citation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,12,Book,"Mais il ne suffit pas de dénoncer l'ethnocentrisme et de définir l'unité anthropologique par la disposition de l'écriture. A. Leroi-Gourhan ne décrit plus ainsi l'unité de l'homme et de l'aventure humaine par la simple possibilité de la graphie en
général : plutôt comme une étape ou une articulation dans l'histoire de la vie — de ce que nous appelons ici la différance —comme histoire du gramme. Au lieu de recourir aux concepts qui servent habituellement à distinguer l'homme des autres vivants (instinct et intelligence, absence ou présence de la parole, de la société, de l'économie, etc., etc.), on fait ici appel à la notion de *programme*. Il faut l'entendre, certes, au sens de la cybernétique, mais celle-ci n'est elle-même intelligible qu'à partir d'une histoire des possibilités de la trace comme unité d'un double mouvement de protention et de rétention. Ce mouvement déborde largement les possibilités de la « conscience intentionnelle ». Celle-ci est une émergence qui fait apparaître le gramme *comme tel* (c'est-à-dire selon une nouvelle structure de non-présence) et rend sans doute possible le surgissement des systèmes d'écriture au sens étroit. Depuis l' « inscription génétique » et les « courtes chaînes » programmatiques réglant le comportement de l'amibe ou de l'annélide jusqu'au passage au-delà de l'écriture alphabétique aux ordres du logos et d'un certain homo sapiens, la possibilité du gramme structure le mouvement de son histoire selon des niveaux, des types, des rythmes rigoureusement originaux.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/120c/,120,c,Quotation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,23,Book,"Mais il ne suffit pas de dénoncer l'ethnocentrisme et de définir l'unité anthropologique par la disposition de l'écriture. A. Leroi-Gourhan ne décrit plus ainsi l'unité de l'homme et de l'aventure humaine par la simple possibilité de la graphie en
général : plutôt comme une étape ou une articulation dans l'histoire de la vie — de ce que nous appelons ici la différance —comme histoire du gramme. Au lieu de recourir aux concepts qui servent habituellement à distinguer l'homme des autres vivants (instinct et intelligence, absence ou présence de la parole, de la société, de l'économie, etc., etc.), on fait ici appel à la notion de *programme*. Il faut l'entendre, certes, au sens de la cybernétique, mais celle-ci n'est elle-même intelligible qu'à partir d'une histoire des possibilités de la trace comme unité d'un double mouvement de protention et de rétention. Ce mouvement déborde largement les possibilités de la « conscience intentionnelle ». Celle-ci est une émergence qui fait apparaître le gramme *comme tel* (c'est-à-dire selon une nouvelle structure de non-présence) et rend sans doute possible le surgissement des systèmes d'écriture au sens étroit. Depuis l' « inscription génétique » et les « courtes chaînes » programmatiques réglant le comportement de l'amibe ou de l'annélide jusqu'au passage au-delà de l'écriture alphabétique aux ordres du logos et d'un certain homo sapiens, la possibilité du gramme structure le mouvement de son histoire selon des niveaux, des types, des rythmes rigoureusement originaux.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/120d/,120,d,Quotation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,262,Book,"Mais il ne suffit pas de dénoncer l'ethnocentrisme et de définir l'unité anthropologique par la disposition de l'écriture. A. Leroi-Gourhan ne décrit plus ainsi l'unité de l'homme et de l'aventure humaine par la simple possibilité de la graphie en
général : plutôt comme une étape ou une articulation dans l'histoire de la vie — de ce que nous appelons ici la différance —comme histoire du gramme. Au lieu de recourir aux concepts qui servent habituellement à distinguer l'homme des autres vivants (instinct et intelligence, absence ou présence de la parole, de la société, de l'économie, etc., etc.), on fait ici appel à la notion de *programme*. Il faut l'entendre, certes, au sens de la cybernétique, mais celle-ci n'est elle-même intelligible qu'à partir d'une histoire des possibilités de la trace comme unité d'un double mouvement de protention et de rétention. Ce mouvement déborde largement les possibilités de la « conscience intentionnelle ». Celle-ci est une émergence qui fait apparaître le gramme *comme tel* (c'est-à-dire selon une nouvelle structure de non-présence) et rend sans doute possible le surgissement des systèmes d'écriture au sens étroit. Depuis l' « inscription génétique » et les « courtes chaînes » programmatiques réglant le comportement de l'amibe ou de l'annélide jusqu'au passage au-delà de l'écriture alphabétique aux ordres du logos et d'un certain homo sapiens, la possibilité du gramme structure le mouvement de son histoire selon des niveaux, des types, des rythmes rigoureusement originaux.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/121a/,121,a,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"I, 119",Book,"A. Leroi-Gourhan décrit la lente transformation de la motricité manuelle qui délivre le système audio-phonique pour la parole, le regard et la main pour l'écriture.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/121b/,121,b,Citation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,161,Book,On accède alors à cette représentation de l'*anthropos* : équilibre précaire lié à l'écriture manuelle-visuelle.,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/122a/,122,a,Quotation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,183,Book,"Cet équilibre est lentement menacé. On sait du moins qu' « aucun changement majeur » donnant naissance à un « homme futur » qui ne serait plus un « homme », « ne peut plus guère se produire sans la perte de la main, celle de la denture et par conséquent celle de la station debout. Une humanité anodonte et qui vivrait couchée en utilisant ce qui lui resterait de membres antérieurs pour appuyer sur des boutons n'est pas complètement inconcevable. »",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/122b/,122,b,Footnote,Éloge de la main,https://derridas-margins.princeton.edu/titles/184/,,Book,"Nous renvoyons aussi à l' *Eloge de la main* de H. Focillon et au livre de Jean Brun, *La main et l'esprit*. Dans un contexte tout différent, nous avions désigné ailleurs l'*époque* de l'écriture comme la *suspension* de l'*être-debout (Force et signification* et *La parole soufflée* in *L'écriture et la différence*).",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/122c/,122,c,Footnote,La main et l'esprit,https://derridas-margins.princeton.edu/titles/36/,,Book,"Nous renvoyons aussi à l' *Eloge de la main* de H. Focillon et au livre de Jean Brun, *La main et l'esprit*. Dans un contexte tout différent, nous avions désigné ailleurs l'*époque* de l'écriture comme la *suspension* de l'*être-debout (Force et signification* et *La parole soufflée* in *L'écriture et la différence*).",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/122d/,122,d,Footnote,L'écriture et la différence,https://derridas-margins.princeton.edu/titles/11/,,Book,"Nous renvoyons aussi à l' *Eloge de la main* de H. Focillon et au livre de Jean Brun, *La main et l'esprit*. Dans un contexte tout différent, nous avions désigné ailleurs l'*époque* de l'écriture comme la *suspension* de l'*être-debout (Force et signification* et *La parole soufflée* in *L'écriture et la différence*).",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/122e/,122,e,Footnote,L'écriture et la différence,https://derridas-margins.princeton.edu/titles/11/,,Book,,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/123a/,123,a,Quotation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,I (IV),Book,"Dénonçant plus d'un préjugé, en particulier sur les rapports entre l'idéogramme et le pictogramme, sur le prétendu « réalisme » graphique, Leroi-Gourhan rappelle l'unité, dans le mythogramme, de tout ce dont l'écriture linéaire marque la disruption : la technique (la graphique en particulier), l'art, la religion, l'économie. Pour retrouver l'accès à cette unité,
à cette autre structure d'unité, il faut dé-sédimenter « quatre mille ans d'écriture linéaire ».",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/123b/,123,b,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,278,Book,L'auteur y montre en particulier que « l'émergence de l'écriture ne se fait pas plus à partir d'un néant graphique que celle de l'agriculture ne se fait sans intervention d'états antérieurs » (p. 278) ; et que l' « idéographie est antérieure à la pictographie » (p. 280).,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/123c/,123,c,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,280,Book,L'auteur y montre en particulier que « l'émergence de l'écriture ne se fait pas plus à partir d'un néant graphique que celle de l'agriculture ne se fait sans intervention d'états antérieurs » (p. 278) ; et que l' « idéographie est antérieure à la pictographie » (p. 280).,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/123d/,123,d,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"I, 293-299",Book,Peut-être peut-on interpréter ainsi certaines remarques de Leroi-Gourhan sur la « perte de la pensée symbolique multi-dimensionnelle » et sur la pensée qui « s'écarte du langage linéarisé » (I. pp. 293-299).,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124a/,124,a,Citation,Les Sémites et l'alphabet. Écritures concrètes et écritures abstraites,https://derridas-margins.princeton.edu/titles/236/,138-139,Book,"Cette solidarité apparaît dans les processus de thésaurisation, de capitalisation, de sédentarisation, de hiérarchisation, de la formation de l'idéologie par la classe de ceux qui écrivent ou plutôt qui disposent des scribes.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124b/,124,b,Citation,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"I, 238-250",Book,"Cette solidarité apparaît dans les processus de thésaurisation, de capitalisation, de sédentarisation, de hiérarchisation, de la formation de l'idéologie par la classe de ceux qui écrivent ou plutôt qui disposent des scribes.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124c/,124,c,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"I, 252",Book,"« Le développement des premières villes ne correspond pas seulement à l'apparition du technicien du feu mais... l'écriture naît en même temps que la métallurgie. Ici encore, il ne s'agit pas d'une coïncidence... » (I p. 252).",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124d/,124,d,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"I, 253",Book,"« C'est au moment où commence à s'établir le capitalisme agraire qu'apparaît le moyen de le fixer dans une comptabilité
écrite et c'est aussi au moment où s'affirme la hiérarchisation sociale que l'écriture construit ses premières généalogies. » (p. 253).",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124e/,124,e,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"II, 67",Book,"« L'apparition de l'écriture n'est pas fortuite ; après des millénaires de mûrissement dans les systèmes de représentation
mythographique émerge, avec le métal et l'esclavage, la notation linéaire de la pensée (voir chapitre VI). Son contenu n'est pas fortuit. » (II, p. 67, cf. aussi pp. 161-162.)",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124f/,124,f,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,161,Book,"« L'apparition de l'écriture n'est pas fortuite ; après des millénaires de mûrissement dans les systèmes de représentation
mythographique émerge, avec le métal et l'esclavage, la notation linéaire de la pensée (voir chapitre VI). Son contenu n'est pas fortuit. » (II, p. 67, cf. aussi pp. 161-162.)",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/124g/,124,g,Footnote,Le geste et la parole,https://derridas-margins.princeton.edu/titles/5/,"II, 261",Book,"L'écriture linéaire a donc bien « constitué, pendant plusieurs millénaires, indépendamment de son rôle de conservateur de la mémoire collective, par son déroulement à une seule dimension, l'instrument d'analyse d'où est sortie la pensée philosophique et scientifique. La conservation de la pensée peut maintenant être conçue autrement que dans les livres qui ne gardent encore que pour peu de temps l'avantage de leur maniabilité rapide. Une vaste « magnétothèque » à sélection électronique livrera dans un futur proche l'information présélectionnée et restituée instantanément. La lecture gardera pendant des siècles encore son importance, malgré une sensible régression pour la majorité des hommes, mais l'écriture [entendons-la au sens d'inscription linéaire] est vraisemblablement appelée à disparaître rapidement, remplacée par des appareils dictaphones à impression automatique. Doit-on voir en cela une sorte de restitution de l'état antérieur à l'inféodation phonétique de la main ? Je penserais plutôt qu'il s'agit là d'un aspect du phénomène général de régression manuelle (v. p. 60) et d'une nouvelle « libération ». Quant aux conséquences à longue échéance sur les
formes du raisonnement, sur un retour à la pensée diffuse et multidimensionnelle, elles sont imprévisibles au point actuel. La pensée scientifique est plutôt gênée par la nécessité de s'étirer dans la filière typographique et il est certain que si quelque procédé permettait de présenter les livres de telle sorte que la matière des différents chapitres s'offre simultanément sous toutes ses incidences, les auteurs et leurs usagers y trouveraient un avantage considérable. Il
est certain toutefois que si le raisonnement scientifique n'a sans doute rien à perdre avec la disparition de l'écriture, la philosophie, la littérature verront sans doute leurs formes évoluer. Cela n'est pas particulièrement regrettable puisque l'imprimé conservera les formes de penser curieusement archaïques dont les hommes auront usé pendant la période du graphisme alphabétique ; quant aux formes nouvelles elles seront aux anciennes comme l'acier au silex, non pas un instrument plus tranchant sans doute, mais un instrument plus maniable. L'écriture passera dans l'infrastructure sans altérer le fonctionnement de l'intelligence, comme une transition qui aura eu quelques millénaires de primauté. » (GP, II, pp. 261-262. Cf. aussi EP, *Conclusions*.)",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/125b/,125,b,Footnote,L'Ecriture et la psychologie des peuples: actes de colloque,https://derridas-margins.princeton.edu/titles/2/,335-359,Book,"L'écriture linéaire a donc bien « constitué, pendant plusieurs millénaires, indépendamment de son rôle de conservateur de la mémoire collective, par son déroulement à une seule dimension, l'instrument d'analyse d'où est sortie la pensée philosophique et scientifique. La conservation de la pensée peut maintenant être conçue autrement que dans les livres qui ne gardent encore que pour peu de temps l'avantage de leur maniabilité rapide. Une vaste « magnétothèque » à sélection électronique livrera dans un futur proche l'information présélectionnée et restituée instantanément. La lecture gardera pendant des siècles encore son importance, malgré une sensible régression pour la majorité des hommes, mais l'écriture [entendons-la au sens d'inscription linéaire] est vraisemblablement appelée à disparaître rapidement, remplacée par des appareils dictaphones à impression automatique. Doit-on voir en cela une sorte de restitution de l'état antérieur à l'inféodation phonétique de la main ? Je penserais plutôt qu'il s'agit là d'un aspect du phénomène général de régression manuelle (v. p. 60) et d'une nouvelle « libération ». Quant aux conséquences à longue échéance sur les
formes du raisonnement, sur un retour à la pensée diffuse et multidimensionnelle, elles sont imprévisibles au point actuel. La pensée scientifique est plutôt gênée par la nécessité de s'étirer dans la filière typographique et il est certain que si quelque procédé permettait de présenter les livres de telle sorte que la matière des différents chapitres s'offre simultanément sous toutes ses incidences, les auteurs et leurs usagers y trouveraient un avantage considérable. Il
est certain toutefois que si le raisonnement scientifique n'a sans doute rien à perdre avec la disparition de l'écriture, la philosophie, la littérature verront sans doute leurs formes évoluer. Cela n'est pas particulièrement regrettable puisque l'imprimé conservera les formes de penser curieusement archaïques dont les hommes auront usé pendant la période du graphisme alphabétique ; quant aux formes nouvelles elles seront aux anciennes comme l'acier au silex, non pas un instrument plus tranchant sans doute, mais un instrument plus maniable. L'écriture passera dans l'infrastructure sans altérer le fonctionnement de l'intelligence, comme une transition qui aura eu quelques millénaires de primauté. » (GP, II, pp. 261-262. Cf. aussi EP, *Conclusions*.)",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/126a/,126,a,Quotation,L'Ecriture et la psychologie des peuples: actes de colloque,https://derridas-margins.princeton.edu/titles/2/,5,Book,"« Puisque les tracés individuels révèlent des particularités d'esprit de celui qui écrit, les tracés nationaux doivent permettre dans une certaine mesure de rechercher des particularités de l'esprit collectif des peuples. »",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/126b/,126,b,Footnote,L'Ecriture et la psychologie des peuples: actes de colloque,https://derridas-margins.princeton.edu/titles/2/,342,Book,"La *XXIIe Semaine de synthèse*, colloque dont le contenu a été recueilli dans *L'écriture et la psychologie des peuples*, fut placée sous le signe de cette remarque de Marcel Cohen (*La grande invention de l'écriture et son évolution*). Mais à chaque instant les riches communications proposées au cours de colloque pointent au-delà du propos graphologique. M. Cohen reconnaît lui-même la difficulté et le caractère prématuré d'une telle tâche : « Evidemment, nous ne pouvons pas entier dans la voie de la graphologie des peuples : ce serait trop délicat, trop difficile. Mais nous pouvons émettre cette idée que ce n'est pas uniquement par des raisons techniques qu'il y a des différences, il peut y avoir autre chose... » (p. 342.)",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/127a/,127,a,Citation,Essais de psychanalyse,https://derridas-margins.princeton.edu/titles/74/,95,Book,"Nous pensons ici, bien évidemment, à des recherches qui s'engageraient dans la direction de celles de Mélanie Klein. On en trouverait un exemple dans l'essai sur *Le rôle de l'école dans le développement libidinal de l'enfant* qui évoque, d'un point de vue clinique, tous les investissements dont sont chargés les opérations de la lecture et de l'écriture, la production et le maniement du chiffre, etc.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/128a/,128,a,Footnote,Essais de psychanalyse,https://derridas-margins.princeton.edu/titles/74/,98,Book,"Texte de 1923, recueilli dans les *Essais de psychanalyse*, tr. fr. p. 95 sq. Nous en détachons quelques lignes : « Quand
Fritz *écrivait*, les lignes représentaient pour lui des routes et les lettres roulaient dessus, montées sur des motocyclettes, c'est-à-dire sur le porte-plume. Par exemple, le « i » et le « e » roulaient ensemble sur une motocyclette habituellement conduite par le « i », et ils s'aimaient avec une tendresse tout à fait inconnue dans le monde réel. Comme ils roulaient toujours ensemble, ils étaient devenus si semblables qu'il n'y avait presque aucune différence entre eux, car le début et la fin du « i » et du « e » étaient pareils (il parlait des minuscules de l'alphabet latin), et c'est seulement au milieu que le « i » avait un petit trait et le « e » un petit trou. En ce qui concerne les lettres « i » et « e » de l'alphabet
gothique, il expliqua qu'elles roulaient elles aussi sur une motocyclette ; ce qui les distinguait des lettres latines, c'était quelque chose comme une autre marque de motocyclette, et le fait que le « e » avait une petite boîte à la place du trou du « e » latin. Les « i » étaient adroits, intelligents et pleins de distinction, ils possédaient beaucoup d'armes pointues et ils vivaient dans des grottes, entre lesquelles, cependant, il y avait aussi des montagnes, des jardins et des portes. Ils représentaient le pénis, et leur chemin représentait le coït. D'autre part, les « l » furent décrits comme stupides, maladroits, paresseux et sales. Ils vivaient dans des grottes sous la terre. Dans la ville des « l », la poussière et les papiers s'amassaient dans les rues ; dans leurs petites maisons « dégoûtantes », ils mélangeaient avec de l'eau une teinture achetée au pays des « i » ; ils buvaient ce mélange et ils le vendaient sous le nom de vin. Ils avaient du mal à marcher et ils ne pouvaient pas creuser la terre parce qu'ils tenaient la bêche à l'envers, la tête en bas, etc. Il apparut à l'évidence que le « l » représentait les fèces. De nombreux fantasmes concernaient également les autres lettres. Ainsi, à la place du double « s », il n'en écrivait jamais qu'un seul, jusqu'à ce qu'un fantasme permît d'expliquer et d'écarter
cette inhibition. Le « s » était lui-même, l'autre était son père. Ils devaient s'embarquer ensemble sur un bateau à moteur, car la plume était aussi un bateau, et le cahier un lac. Le « s » qui était lui-même monta dans le bateau qui appartenait à l'autre « s » et partit rapidement sur le lac. Voilà pourquoi il n'écrivait pas les deux « s » ensemble. L'usage fréquent qu'il faisait du « s » simple à la place du « s » long était dû au fait suivant : une partie du « s » long était ainsi omise, et c'était pour lui « comme si on enlevait son nez à une personne ». Cette faute était donc provoquée par le désir de châtrer le père ; elle disparut à la suite de cette interprétation. » Nous ne pouvons citer ici tous les exemples analogues que M. Klein analyse. Lisons encore ce passage de valeur plus générale : « Pour Ernst comme pour Fritz, je pus observer que
leur inhibition à l'égard de l'écriture et de la lecture, bases de toute l'activité scolaire ultérieure, provenait de la lettre « i » qui, avec son mouvement simple de « montée » et de « redescente », constitue en fait le fondement de toute l'écriture (note : Au cours d'une réunion de la Société de Psychanalyse de Berlin, Herr Rohr avait examiné quelques détails de l'écriture chinoise et de son interprétation psychanalytique. Dans la discussion qui suivit, j'indiquai que l'écriture pictographique ancienne, fondement de notre écriture, est encore vivante dans les fantasmes de chaque enfant en particulier, de telle sorte que les divers traits, points, etc. de notre écriture actuelle ne seraient que des simplifications résultant de condensations, de déplacements et de mécanismes avec lesquels les, rêves et les névroses nous ont familiarisés, — des simplifications de pictogrammes anciens dont il resterait cependant des traces chez l'individu).
La signification symbolique sexuelle du porte-plume apparaît dans ces exemples... On peut observer que le sens symbolique sexuel du porte-plume se répand dans l'acte d'écrire en s'y déchargeant. De la même manière, la signification libidinale de la lecture provient de l'investissement symbolique du livre et de l'oeil. D'autres éléments fournis par les composantes pulsionnelles sont également à l'œuvre ici, bien entendu : le fait de « regarder par une 
ouverture » dans la lecture, les tendances exhibitionnistes, agressives et sadiques dans l'écriture ; à l'origine de la signification sexuelle symbolique du porte-plume, il y a probablement celle de l'arme et de la main. Disons encore que l'activité de la lecture est plus passive, celle de l'écriture, plus active, et que les diverses fixations aux stades d'organisation pré-génitaux ont un rôle important dans les inhibitions qui frappent l'une ou l'autre. » (tr. fr. p. 98). Cf. aussi Ajuriaguerra, Coumes, Denner, Lavonde-Monod, Perron, Stambak, *L'écriture de l'enfant*, 1964.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/129a/,129,a,Footnote,L'écriture de l'enfant,https://derridas-margins.princeton.edu/titles/37/,,Book,"Cf. aussi Ajuriaguerra, Coumes, Denner, Lavonde-Monod, Perron, Stambak, *L'écriture de l'enfant*, 1964.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/129b/,129,b,Footnote,L'origine de la géométrie,https://derridas-margins.princeton.edu/titles/95/,,Book,,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/129b/,129,b,Citation,L'origine de la géométrie,https://derridas-margins.princeton.edu/titles/96/,,Book,"Dans la mesure où la constitution de l'objectivité idéale doit essentiellement passer par le signifiant écrit, aucune théorie de cette constitution n'a le droit de négliger les investissements de l'écriture.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/130a/,130,a,Citation,L'écriture cunéiforme et la civilisation mésopotamienne,https://derridas-margins.princeton.edu/titles/235/,74,Book,Et R. Labat montre qu'il est impossible ici de comprendre le système sans passer par son histoire.,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/130b/,130,b,Footnote,Les Primitifs. Signaux et symboles,https://derridas-margins.princeton.edu/titles/232/,10-11,Book,"A. Métraux, *Les primitifs, signaux et symboles, pictogrammes et protoécriture*. Un exemple, parmi tant d'autres, de ce que Métraux appelle « ébauche de phonétisme » : « Ainsi, le chef Cheyenne qui s'appelle « tortue-suivant-sa-femelle » sera représenté par un personnage surmonté de deux tortues. « Petit-homme » sera identifié à une silhouette d'enfant dessinée au-dessus de sa tête. Cette expression des noms propres ne pose guère de difficultés lorsqu'il s'agit de choses concrètes, mais elle met à dure épreuve l'imagination du scribe s'il lui faut rendre par la pictographie des idées
abstraites. Pour transcrire le nom d'un individu appelé « grande-route », un indien Oglagla a eu recours à la combinaison symbolique suivante : des traits parallèles avec des traces de pas font songer à la « route », un oiseau peint près de celle-ci évoque la rapidité qui est, évidemment, un des attributs des « bonnes routes ». Il est clair que seuls ceux qui connaissent déjà les noms correspondant à ces symboles sont à même de les déchiffrer. A ce titre, ces dessins auront donc une valeur mnémotechnique. Prenons, comme autre exemple, le nom propre « Bonne-belette ». De la bouche de l'animal, dessiné de façon réaliste, sortent deux traits ondulés qui d'ordinaire symbolisent le flot des paroles. Ce signe
étant utilisé pour les « bons discours », on suppose que le lecteur ne retiendra que l'adjectif et oubliera l'idée de discours », EP, pp. 10-11.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/131a/,131,a,Quotation,Les Primitifs. Signaux et symboles,https://derridas-margins.princeton.edu/titles/232/,12,Book,"« Ainsi, le nom propre *Téocaltitlan* est-il décomposé en plusieurs syllabes qui sont rendues par les images suivantes :
lèvres (*tentli*), rue (*otlim*), maison (*calli*) et enfin dent (*tlanti*). Le procédé se rattache étroitement à celui... qui consiste à suggérer le nom d'un personnage par les images des êtres ou des choses entrant dans la composition de son nom. Les Aztèques sont allés plus avant dans la voie du phonétisme. Ils ont réussi à rendre par des images des sons séparés en recourant à une véritable analyse phonétique. »",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/132a/,132,a,Quotation,La Chine. Aspects et fonctions de l'écriture,https://derridas-margins.princeton.edu/titles/233/,32-38,Book,"« Cette écriture a eu plus ou moins recours aux emprunts phonétiques, certains signes étant employés pour leur son indépendamment de leur sens originel. Mais cet emploi phonétique des signes n'a jamais pu être assez large pour altérer dans son principe l'écriture chinoise et l'amener sur la voie de la notation phonétique… L'écriture, n'ayant pas *abouti* en Chine à une analyse phonétique du langage, n'a jamais pu y être sentie comme un décalque plus ou moins fidèle de la parole et c'est pourquoi le signe graphique, symbole d'une réalité unique et singulière comme lui, y a gardé beaucoup de son prestige primitif. Il n'y a pas lieu de croire que la parole n'ait pas eu *anciennement* en Chine la même efficacité que l'écriture, mais sa puissance a pu y être en partie *éclipsée* par celle de l'écrit. Au contraire, dans les civilisations où l'écriture à évolué assez tôt vers le syllabaire ou l'alphabet, c'est le verbe qui a concentré en lui, en définitive, toutes les puissances de la création religieuse et magique. Et, en effet, il est remarquable qu'on ne trouve pas en Chine cette valorisation étonnante de la parole, du verbe, de la syllabe ou de la voyelle qui est attestée dans toutes les grandes civilisations anciennes depuis le bassin méditerranéen jusqu'à l'Inde. »",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/132a/,132,a,Quotation,La Chine. Aspects et fonctions de l'écriture,https://derridas-margins.princeton.edu/titles/233/,32-38,Book,,,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/132b/,132,b,Footnote,Les Primitifs. Signaux et symboles,https://derridas-margins.princeton.edu/titles/232/,16,Book,"EP, p. 16. A Métraux y résume schématiquement les résultats des *Grundlagen zur Entzifferung der Osterinselschrift* de Barthel.",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/133a/,133,a,Citation,La République,https://derridas-margins.princeton.edu/titles/200/,508c137-138,Book,"Et la ressemblance du logos au soleil (au bien ou à la mort qu'on ne peut regarder en face), au roi ou au père (le bien ou le soleil intelligible sont comparés au père dans la *République*, 508 c) ?",,Part 1,Chapter 3
https://derridas-margins.princeton.edu/references/de-la-grammatologie/133b/,133,b,Footnote,La pensée chinoise,https://derridas-margins.princeton.edu/titles/38/,(I),Book,"Cf. aussi M. Granet, *La pensée chinoise*, 1950, ch. I.",,Part 1,Chapter 3
